Bcell	CD4T	CD8T	Eos	Mono	Neu	NK
cg03538296	0.910096475870622	0.90815773664983	0.749950149829017	0.910956445311937	0.913358347220492	0.914805031485301	0.25394288392123
cg07682434	0.928181196644051	0.921681340206654	0.786731563562158	0.93657108668445	0.943679041641022	0.932013554650293	0.607111333996291
cg17767931	0.894663451853591	0.895791607070816	0.795648156996702	0.898749451682694	0.896318707335745	0.896740762930295	0.603062083268148
cg18714086	0.868218133291498	0.593122840487252	0.55291382552468	0.920431346774558	0.926279384353793	0.912954609353618	0.46325736453356
cg13240704	0.904585202510859	0.905524979766541	0.773731400502607	0.9162747055489	0.912790795423494	0.915756618500059	0.470593867850258
cg01291375	0.862089732721758	0.844689616297511	0.717927002785681	0.877993137648079	0.868641791427433	0.861331705887887	0.44621719259237
cg25383568	0.932971700249797	0.902840379828935	0.616577311618295	0.956812222961778	0.957352312058731	0.946654081830493	0.282871858240709
cg00112929	0.933836095423891	0.847897099955693	0.690941988653445	0.943194383906218	0.93142058091855	0.924935189025438	0.600358170625002
cg20460771	0.887344634883621	0.815831471902713	0.462435333490543	0.86446247998448	0.880167013341065	0.864284092489536	0.198197732426918
cg15559940	0.946353910208535	0.941697334596755	0.893280400290539	0.942737085301613	0.942555124802686	0.941267546536509	0.656278544867134
cg05774892	0.936546592889464	0.925877715818245	0.817557474994597	0.929061115549086	0.93676470696159	0.929878907956876	0.66389534745915
cg07873128	0.91083408611347	0.911024958882007	0.842834350165672	0.923969676793991	0.935598582828716	0.920039357077062	0.550855764259245
cg23060465	0.973541709910725	0.970399929888527	0.936142231123548	0.974316791591431	0.974271393550315	0.972971190919056	0.714371750749136
cg18310515	0.914700251968479	0.835042361420853	0.557884423931711	0.918578313549964	0.923093198424002	0.908265178544244	0.251697743894953
cg18247172	0.957156852836766	0.921840792253561	0.636380839821143	0.938117202437796	0.942060420733977	0.879780012622146	0.430068670470233
cg22176018	0.899336419798261	0.872399018150671	0.658104693468873	0.868232615562657	0.894503964375834	0.87454917393591	0.364643695318558
cg04603811	0.982237091238093	0.970645697765349	0.581500707009539	0.814038955565205	0.958622650092931	0.87565586584322	0.466059225481014
cg14049634	0.795553620213235	0.699930694402302	0.281308790725068	0.774226804869985	0.812035728453477	0.760392016886682	0.237192344720574
cg01416168	0.926997403623128	0.921450157774751	0.828101139272733	0.932595062752202	0.920607630252664	0.924060208259347	0.427652852629261
cg09372617	0.889720682862089	0.690648344111408	0.279411647525524	0.851481508140923	0.916637156814303	0.902004452897909	0.247660028943227
cg26348226	0.0432855663082333	0.250403746556105	0.508956705611914	0.0807964691926982	0.052212054331114	0.0887875346255441	0.655406115473169
cg00762678	0.0538734700356407	0.189888034140492	0.229613687533698	0.0619375474053136	0.0560589628097582	0.0794270630405294	0.338448899386935
cg16013543	0.0577531279035243	0.067005444187689	0.271370924727269	0.142871549157395	0.0707895042555462	0.0893161383907699	0.426795989954375
cg27122888	0.102960273339733	0.0950109562992915	0.226423919377279	0.0447438461036433	0.0392985639416143	0.0476021180557173	0.408637879575467
cg09080522	0.0334861083000505	0.483621147348303	0.658566248918475	0.0272347956194508	0.0315195024232664	0.0520664343267576	0.689589616088743
cg02019444	0.892864004949638	0.867111549269407	0.900636657734973	0.0638254188935862	0.0724988122891201	0.0921571979957206	0.88548289996274
cg26942829	0.923877198197956	0.890865374642416	0.919850654941022	0.0562635694801642	0.0731714162391229	0.0934672524453039	0.89963412141956
cg22713444	0.906372051503307	0.881091706957316	0.911825214595381	0.0786934036837134	0.0654646899637186	0.0885363061613717	0.885744603774437
